Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1332662400,,,,,,,
1332663960,,,,,,,
1332701880,,,,,,,
1332753000,,,,,,,
1332756060,,,,,,,
1332782340,,,,,,,
1332799620,,,,,,,
1332812460,,,,,,,
1332877560,,,,,,,
1332878040,4.72,4.73,4.72,4.73,3.20889272,15.148268102,4.7207150328
1332931860,,,,,,,
1332948240,,,,,,,
1332973260,,,,,,,
1332988440,,,,,,,
1332991440,,,,,,,
1333030140,,,,,,,
1333074060,,,,,,,
1333094340,,,,,,,
1333127100,,,,,,,
1333129500,,,,,,,
1333179360,,,,,,,
1333228200,,,,,,,
1333286340,,,,,,,
1333367640,,,,,,,
1333384560,,,,,,,
1333405860,,,,,,,
1333428600,,,,,,,
1333442760,,,,,,,
1333480020,,,,,,,
1333501380,,,,,,,
1333521900,,,,,,,
1333534740,,,,,,,
1333548360,,,,,,,
1333569660,,,,,,,
1333598100,,,,,,,
1333621080,,,,,,,
1333626060,,,,,,,
1333650960,,,,,,,
1333655640,,,,,,,
1333690260,,,,,,,
1333697340,,,,,,,
1333705140,,,,,,,
1333738260,,,,,,,
1333746540,,,,,,,
1333746600,,,,,,,
1333783800,,,,,,,
1333785960,,,,,,,
1333788300,,,,,,,
1333830360,,,,,,,
1333837380,,,,,,,
1333838760,,,,,,,
1333870200,,,,,,,
1333885140,,,,,,,
1333910280,,,,,,,
1333918320,,,,,,,
1333924920,,,,,,,
1333931040,,,,,,,
1333987860,,,,,,,
1334053680,,,,,,,
1334158260,,,,,,,
1334193960,,,,,,,
1334239260,,,,,,,
1334255340,,,,,,,
1334294520,,,,,,,
1334315880,,,,,,,
1334353080,4.91,4.92,4.91,4.92,10.0,49.169803996,4.9169803996
1334362440,,,,,,,
1334364420,,,,,,,
1334365800,,,,,,,
1334366460,,,,,,,
1334462160,,,,,,,
1334472660,,,,,,,
1334488560,,,,,,,
1334533080,,,,,,,
1334544120,,,,,,,
1334569800,,,,,,,
1334572680,,,,,,,
1334653740,,,,,,,
1334674380,,,,,,,
1334692320,,,,,,,
1334724660,,,,,,,
1334760360,,,,,,,
1334778480,,,,,,,
1334812800,,,,,,,
1334815920,,,,,,,
1334818980,,,,,,,
1334850180,,,,,,,
1334872440,,,,,,,
1334998380,,,,,,,
1335021540,,,,,,,
1335044340,,,,,,,
1335075300,,,,,,,
1335079620,,,,,,,
1335106200,,,,,,,
1335254460,,,,,,,
1335254820,,,,,,,
1335332580,,,,,,,
1335393420,,,,,,,
1335424860,,,,,,,
1335442140,,,,,,,
1335485460,,,,,,,
1335550320,,,,,,,
1335552720,,,,,,,
1335591060,,,,,,,
1335598200,,,,,,,
1335613020,,,,,,,
1335653940,,,,,,,
1335688620,,,,,,,
1335693960,,,,,,,
1335694860,,,,,,,
1335729720,,,,,,,
1335750660,,,,,,,
1335804960,,,,,,,
1335821820,,,,,,,
1335844080,,,,,,,
1335879900,,,,,,,
1335924420,,,,,,,
1335992940,,,,,,,
1336003980,,,,,,,
1336005120,,,,,,,
1336039200,,,,,,,
1336047720,,,,,,,
1336077780,,,,,,,
1336095900,,,,,,,
1336105080,,,,,,,
1336249920,,,,,,,
1336279860,,,,,,,
1336470540,,,,,,,
1336492140,,,,,,,
1336544400,,,,,,,
1336574220,5.07,5.07,5.07,5.07,3.80815903,19.307366282,5.07
1336607400,,,,,,,
1336647840,,,,,,,
1336698660,,,,,,,
1336714560,,,,,,,
1336813200,,,,,,,
1336847160,,,,,,,
1336853520,,,,,,,
1336939440,,,,,,,
1336952580,,,,,,,
1336984920,,,,,,,
1337012460,,,,,,,
1337016120,,,,,,,
1337048160,,,,,,,
1337079000,,,,,,,
1337140680,,,,,,,
1337178840,,,,,,,
1337190660,,,,,,,
1337209800,,,,,,,
1337213460,,,,,,,
1337262360,,,,,,,
1337321340,,,,,,,
1337364060,,,,,,,
1337408760,,,,,,,
1337420760,,,,,,,
1337430960,,,,,,,
1337489280,,,,,,,
1337507520,,,,,,,
1337586060,,,,,,,
1337642040,,,,,,,
1337647440,,,,,,,
1337695440,,,,,,,
1337700420,,,,,,,
1337707920,,,,,,,
1337713020,,,,,,,
1337782380,,,,,,,
1337852040,,,,,,,
1337875260,,,,,,,
1337901000,,,,,,,
1337972940,,,,,,,
1337994480,,,,,,,
1338069480,,,,,,,
1338098700,,,,,,,
1338148320,,,,,,,
1338230100,,,,,,,
1338268740,,,,,,,
1338326940,,,,,,,
1338358920,,,,,,,
1338369240,,,,,,,
1338369900,,,,,,,
1338382860,,,,,,,
1338388860,,,,,,,
1338427920,,,,,,,
1338456660,,,,,,,
1338524340,,,,,,,
1338539280,,,,,,,
1338568500,,,,,,,
1338652380,,,,,,,
1338663960,,,,,,,
1338728760,,,,,,,
1338729780,,,,,,,
1338733380,,,,,,,
1338743460,,,,,,,
1338774480,,,,,,,
1338905340,,,,,,,
1338964380,,,,,,,
1338982320,,,,,,,
1338989160,,,,,,,
1338992220,,,,,,,
1339003980,,,,,,,
1339014480,,,,,,,
1339024320,,,,,,,
1339032780,,,,,,,
1339077420,,,,,,,
1339092300,,,,,,,
1339198800,,,,,,,
1339218420,,,,,,,
1339357800,5.44,5.44,5.43,5.43,25.46554343,138.27831448,5.4300162438
1339365000,,,,,,,
1339366020,,,,,,,
1339372740,,,,,,,
1339375020,,,,,,,
1339443300,5.51,5.51,5.51,5.51,20.90739593,115.19975157,5.51
1339479960,,,,,,,
1339555740,,,,,,,
1339589940,,,,,,,
1339602300,,,,,,,
1339605360,5.89,5.89,5.88,5.88,50.0,294.00339559,5.8800679117
1339609800,,,,,,,
1339627200,,,,,,,
1339723800,,,,,,,
1339742460,,,,,,,
1339750860,,,,,,,
1339769640,,,,,,,
1339804920,,,,,,,
1339891680,,,,,,,
1339922760,,,,,,,
1339935120,,,,,,,
1339954680,,,,,,,
1340097720,,,,,,,
1340101260,,,,,,,
1340136600,,,,,,,
1340160060,6.26,6.32,6.26,6.32,1.9151701,12.074558576,6.3046925054
1340164140,,,,,,,
1340205120,,,,,,,
1340205540,,,,,,,
1340226240,,,,,,,
1340243940,6.67,6.67,6.67,6.67,1.6,10.672,6.67
1340250780,,,,,,,
1340251860,,,,,,,
1340258100,,,,,,,
1340261640,,,,,,,
1340286660,,,,,,,
1340330040,,,,,,,
1340330280,,,,,,,
1340332680,,,,,,,
1340345220,,,,,,,
1340350200,,,,,,,
1340350440,,,,,,,
1340375700,,,,,,,
1340434500,,,,,,,
1340444880,,,,,,,
1340468940,,,,,,,
1340489820,,,,,,,
1340492940,,,,,,,
1340517420,,,,,,,
1340525340,,,,,,,
1340566080,,,,,,,
1340574600,,,,,,,
1340663700,,,,,,,
1340694780,,,,,,,
1340705580,,,,,,,
1340747580,,,,,,,
1340775540,,,,,,,
1340776500,,,,,,,
1340778000,,,,,,,
1340885040,,,,,,,
1340922000,,,,,,,
1340966640,,,,,,,
1340985120,,,,,,,
1340990940,,,,,,,
1341009840,,,,,,,
1341072900,,,,,,,
1341083160,,,,,,,
1341087480,,,,,,,
1341091260,,,,,,,
1341116100,,,,,,,
1341135420,,,,,,,
1341146880,,,,,,,
1341164520,,,,,,,
1341188280,,,,,,,
1341235440,,,,,,,
1341302280,,,,,,,
1341373440,,,,,,,
1341449400,,,,,,,
1341456720,,,,,,,
1341463860,,,,,,,
1341496500,,,,,,,
1341499500,,,,,,,
1341522300,,,,,,,
1341535380,,,,,,,
1341550560,,,,,,,
1341560580,,,,,,,
1341660900,,,,,,,
1341700740,,,,,,,
1341754920,,,,,,,
1341834900,,,,,,,
1341862260,,,,,,,
1341953520,,,,,,,
1341989580,,,,,,,
1342008600,,,,,,,
1342050600,,,,,,,
1342066860,,,,,,,
1342072740,,,,,,,
1342092960,,,,,,,
1342099980,,,,,,,
1342123620,,,,,,,
1342129440,,,,,,,
1342145520,,,,,,,
1342164120,7.58,7.62,7.58,7.62,14.74931802,112.29563059,7.6136151135
1342209420,,,,,,,
1342237200,,,,,,,
1342251120,,,,,,,
1342265460,,,,,,,
1342319700,,,,,,,
1342338000,,,,,,,
1342347300,,,,,,,
1342374840,,,,,,,
1342403460,,,,,,,
1342404720,,,,,,,
1342419780,,,,,,,
1342422120,,,,,,,
1342429680,,,,,,,
1342436160,,,,,,,
1342439340,,,,,,,
1342485060,,,,,,,
1342499580,,,,,,,
1342504260,8.2,8.25,8.2,8.25,29.7,245.02354364,8.2499509641
1342539660,,,,,,,
1342591260,,,,,,,
1342624620,,,,,,,
1342636200,9.1,9.1,9.1,9.1,5.9043956,53.72999996,9.1
1342705440,,,,,,,
1342768800,,,,,,,
1342812060,,,,,,,
1342831560,,,,,,,
1342839660,,,,,,,
1342870320,,,,,,,
1342872600,8.71,8.71,8.71,8.71,76.91115536,669.89616319,8.71
1342890420,8.84,8.84,8.84,8.84,0.6676524,5.902047216,8.84
1342904820,,,,,,,
1342947780,,,,,,,
1342962780,,,,,,,
1342968240,,,,,,,
1342971060,,,,,,,
1342971420,,,,,,,
1342975680,,,,,,,
1342984980,,,,,,,
1342987260,,,,,,,
1343003520,,,,,,,
1343038740,,,,,,,
1343046180,,,,,,,
1343079480,,,,,,,
1343130000,,,,,,,
1343134200,,,,,,,
1343168100,,,,,,,
1343183040,,,,,,,
1343218560,,,,,,,
1343289480,,,,,,,
1343407920,,,,,,,
1343426040,,,,,,,
1343436180,,,,,,,
1343440800,,,,,,,
1343449920,,,,,,,
1343462160,,,,,,,
1343473260,,,,,,,
1343499840,,,,,,,
1343559360,,,,,,,
1343582820,,,,,,,
1343628480,,,,,,,
1343682960,8.95,8.95,8.95,8.95,17.51508379,156.75999992,8.95
1343699400,9.09,9.1,9.09,9.1,20.0,181.9899,9.099495
1343700960,,,,,,,
1343749320,,,,,,,
1343758500,,,,,,,
1343786880,,,,,,,
1343797680,,,,,,,
1343814480,,,,,,,
1343845260,,,,,,,
1343930640,,,,,,,
1343938680,,,,,,,
1343973360,,,,,,,
1343990700,,,,,,,
1343996640,,,,,,,
1344003600,,,,,,,
1344042480,,,,,,,
1344048900,,,,,,,
1344050640,,,,,,,
1344055380,,,,,,,
1344165120,,,,,,,
1344204360,10.33,10.33,10.33,10.33,11.0,113.63,10.33
1344226320,,,,,,,
1344301260,,,,,,,
1344348360,,,,,,,
1344410220,,,,,,,
1344411180,,,,,,,
1344445260,,,,,,,
1344532080,,,,,,,
1344549000,,,,,,,
1344549780,,,,,,,
1344574920,,,,,,,
1344646500,,,,,,,
1344686460,,,,,,,
1344693480,,,,,,,
1344737580,,,,,,,
1344799800,,,,,,,
1344805920,,,,,,,
1344812520,,,,,,,
1344916020,,,,,,,
1344975120,,,,,,,
1344979980,,,,,,,
1345042500,,,,,,,
1345057860,,,,,,,
1345059780,,,,,,,
1345087560,,,,,,,
1345148340,13.38,13.38,13.38,13.38,0.1,1.338,13.38
1345156140,,,,,,,
1345212120,,,,,,,
1345222740,,,,,,,
1345257060,,,,,,,
1345288860,,,,,,,
1345321860,,,,,,,
1345379880,,,,,,,
1345390560,,,,,,,
1345408500,7.88,7.88,7.88,7.88,0.2,1.576,7.88
1345411440,,,,,,,
1345411680,,,,,,,
1345419600,,,,,,,
1345439880,,,,,,,
1345484040,9.7,9.7,9.7,9.7,4.95370483,48.050936851,9.7
1345484160,,,,,,,
1345514520,,,,,,,
1345560000,,,,,,,
1345564560,,,,,,,
1345577880,,,,,,,
1345585320,,,,,,,
1345588920,,,,,,,
1345590900,,,,,,,
1345623960,,,,,,,
1345639740,,,,,,,
1345654980,,,,,,,
1345656240,,,,,,,
1345685580,,,,,,,
1345719120,,,,,,,
1345723080,,,,,,,
1345727520,,,,,,,
1345729260,,,,,,,
1345730520,,,,,,,
1345732680,,,,,,,
1345765560,,,,,,,
1345774140,,,,,,,
1345843620,,,,,,,
1345910280,,,,,,,
1345932060,,,,,,,
1345940340,,,,,,,
1345966620,,,,,,,
1346007720,,,,,,,
1346020320,,,,,,,
1346021880,,,,,,,
1346034300,,,,,,,
1346078400,,,,,,,
1346089560,,,,,,,
1346125740,10.88,10.88,10.88,10.88,2.2345,24.31136,10.88
1346130120,,,,,,,
1346142000,,,,,,,
1346197620,,,,,,,
1346200260,,,,,,,
1346207520,,,,,,,
1346227560,,,,,,,
1346237760,,,,,,,
1346238540,,,,,,,
1346284740,,,,,,,
1346309760,,,,,,,
1346323380,,,,,,,
1346379600,,,,,,,
1346380320,,,,,,,
1346412660,,,,,,,
1346456340,,,,,,,
1346469780,,,,,,,
1346499240,,,,,,,
1346510160,10.07,10.07,10.07,10.07,2.39721946,24.139999962,10.07
1346541120,,,,,,,
1346553600,,,,,,,
1346564340,,,,,,,
1346593320,,,,,,,
1346604780,,,,,,,
1346618220,,,,,,,
1346639940,,,,,,,
1346662200,,,,,,,
1346663700,,,,,,,
1346677800,,,,,,,
1346704140,10.45,10.45,10.45,10.45,0.417,4.35765,10.45
1346712900,,,,,,,
1346757900,,,,,,,
1346768460,,,,,,,
1346798940,,,,,,,
1346827260,,,,,,,
1346834040,,,,,,,
1346850840,,,,,,,
1346860560,,,,,,,
1346869140,,,,,,,
1346907240,,,,,,,
1346918880,,,,,,,
1346962380,,,,,,,
1346970240,10.99,11.0,10.99,11.0,26.75196713,294.2226014,10.998166975
1347020340,,,,,,,
1347027540,,,,,,,
1347028200,,,,,,,
1347032460,,,,,,,
1347069480,,,,,,,
1347094740,,,,,,,
1347125520,,,,,,,
1347128640,,,,,,,
1347138060,,,,,,,
1347141180,,,,,,,
1347323340,,,,,,,
1347354000,,,,,,,
1347382680,,,,,,,
1347398880,,,,,,,
1347433920,,,,,,,
1347474240,11.11,11.11,11.11,11.11,5.0,55.55,11.11
1347493680,,,,,,,
1347497580,,,,,,,
1347532680,,,,,,,
1347584760,,,,,,,
1347601020,,,,,,,
1347602400,,,,,,,
1347608340,,,,,,,
1347627120,,,,,,,
1347637140,,,,,,,
1347657060,,,,,,,
1347681120,,,,,,,
1347687480,,,,,,,
1347691860,,,,,,,
1347716700,,,,,,,
1347737520,,,,,,,
1347760320,,,,,,,
1347805380,,,,,,,
1347812460,,,,,,,
1347827760,,,,,,,
1347843960,,,,,,,
1347859860,,,,,,,
1347900900,,,,,,,
1347960900,,,,,,,
1348057620,,,,,,,
1348085460,,,,,,,
1348130100,,,,,,,
1348161960,,,,,,,
1348184520,,,,,,,
1348186320,,,,,,,
1348196280,,,,,,,
1348198140,,,,,,,
1348216920,,,,,,,
1348217700,,,,,,,
1348321680,,,,,,,
1348351560,,,,,,,
1348401360,,,,,,,
1348418460,,,,,,,
1348457280,,,,,,,
1348483980,,,,,,,
1348487220,,,,,,,
1348527480,,,,,,,
1348564080,,,,,,,
1348624080,,,,,,,
1348638180,,,,,,,
1348718520,,,,,,,
1348723560,,,,,,,
1348735560,,,,,,,
1348738920,,,,,,,
1348787700,11.9,11.9,11.9,11.9,30.23731775,359.82408122,11.9
1348866180,,,,,,,
1348890720,,,,,,,
1348896600,,,,,,,
1348977120,,,,,,,
1348980960,,,,,,,
1349042460,,,,,,,
1349059020,,,,,,,
1349101800,,,,,,,
1349122260,,,,,,,
1349142720,,,,,,,
1349165280,12.21,12.21,12.21,12.21,40.43161343,493.66999998,12.21
1349187300,12.42,12.42,12.42,12.42,1.1,13.662,12.42
1349193540,,,,,,,
1349230560,,,,,,,
1349292120,,,,,,,
1349303460,,,,,,,
1349328840,,,,,,,
1349370300,,,,,,,
1349379780,,,,,,,
1349440080,,,,,,,
1349456640,,,,,,,
1349487600,,,,,,,
1349534340,,,,,,,
1349553720,,,,,,,
1349622360,,,,,,,
1349623380,,,,,,,
1349623680,,,,,,,
1349667000,,,,,,,
1349696100,10.8,10.8,10.8,10.8,9.0,97.2,10.8
1349715720,11.2,11.2,11.2,11.2,1.488,16.6656,11.2
1349723640,,,,,,,
1349725980,11.7,11.7,11.7,11.7,0.4,4.68,11.7
1349732280,,,,,,,
1349801340,,,,,,,
1349862420,,,,,,,
1349894100,,,,,,,
1349911680,,,,,,,
1350001260,,,,,,,
1350056820,,,,,,,
1350073380,,,,,,,
1350144120,,,,,,,
1350174000,,,,,,,
1350179040,,,,,,,
1350238500,11.89,11.89,11.89,11.89,18.94869638,225.29999996,11.89
1350243300,,,,,,,
1350268440,,,,,,,
1350271140,,,,,,,
1350386160,,,,,,,
1350403260,,,,,,,
1350460200,,,,,,,
1350495780,,,,,,,
1350530640,,,,,,,
1350589200,,,,,,,
1350600720,,,,,,,
1350640740,,,,,,,
1350664500,,,,,,,
1350686940,,,,,,,
1350697440,,,,,,,
1350703260,,,,,,,
1350721620,,,,,,,
1350752700,,,,,,,
1350775020,,,,,,,
1350795120,,,,,,,
1350798960,,,,,,,
1350822660,,,,,,,
1350855180,,,,,,,
1350904620,,,,,,,
1350935100,,,,,,,
1350953340,,,,,,,
1351014600,,,,,,,
1351015500,,,,,,,
1351019160,,,,,,,
1351164780,,,,,,,
1351166280,,,,,,,
1351173660,,,,,,,
1351184220,,,,,,,
1351217220,,,,,,,
1351224900,,,,,,,
1351240380,,,,,,,
1351269120,,,,,,,
1351282260,,,,,,,
1351302240,,,,,,,
1351307040,,,,,,,
1351356840,,,,,,,
1351362540,10.7,10.7,10.7,10.7,4.5375701,48.55200007,10.7
1351390560,,,,,,,
1351394280,,,,,,,
1351441440,,,,,,,
1351447080,,,,,,,
1351448760,,,,,,,
1351485660,,,,,,,
1351485840,,,,,,,
1351500660,,,,,,,
1351536000,,,,,,,
1351561380,,,,,,,
1351586400,,,,,,,
1351628520,,,,,,,
1351653780,,,,,,,
1351660740,,,,,,,
1351661700,,,,,,,
1351754940,,,,,,,
1351868220,,,,,,,
1351879200,,,,,,,
1351942020,,,,,,,
1351943460,10.49,10.49,10.49,10.49,3.0871,32.383679,10.49
1351982100,,,,,,,
1352009700,,,,,,,
1352028240,,,,,,,
1352045700,10.5,10.5,10.5,10.5,7.38466695,77.539002975,10.5
1352093160,,,,,,,
1352118180,,,,,,,
1352163780,,,,,,,
1352187660,,,,,,,
1352195400,,,,,,,
1352291820,10.61,10.61,10.61,10.61,2.06842507,21.945989993,10.61
1352298120,,,,,,,
1352330100,,,,,,,
1352390520,,,,,,,
1352392200,,,,,,,
1352423760,,,,,,,
1352432400,,,,,,,
1352473020,,,,,,,
1352473500,,,,,,,
1352499600,,,,,,,
1352502240,,,,,,,
1352563020,,,,,,,
1352590020,,,,,,,
1352600820,,,,,,,
1352618760,,,,,,,
1352629440,,,,,,,
1352722260,,,,,,,
1352729580,,,,,,,
1352793780,,,,,,,
1352794920,,,,,,,
1352802660,,,,,,,
1352808300,,,,,,,
1352840100,,,,,,,
1352910780,,,,,,,
1352915640,,,,,,,
1352969640,,,,,,,
1353034380,,,,,,,
1353072480,11.15,11.16,11.15,11.16,78.61158,876.5226348,11.150044749
1353086220,,,,,,,
1353086940,,,,,,,
1353148740,,,,,,,
1353200940,,,,,,,
1353221880,,,,,,,
1353241980,,,,,,,
1353244440,,,,,,,
1353309840,,,,,,,
1353390420,,,,,,,
1353484440,,,,,,,
1353532260,,,,,,,
1353597300,,,,,,,
1353606600,,,,,,,
1353633360,,,,,,,
1353647100,,,,,,,
1353652920,,,,,,,
1353653460,,,,,,,
1353680280,,,,,,,
1353688740,,,,,,,
1353690780,,,,,,,
1353704460,,,,,,,
1353709200,,,,,,,
1353759300,,,,,,,
1353778860,,,,,,,
1353787980,,,,,,,
1353811800,,,,,,,
1353897300,,,,,,,
1353923040,,,,,,,
1353932040,,,,,,,
1353938460,,,,,,,
1353959640,,,,,,,
1353981900,,,,,,,
1353984300,,,,,,,
1354003140,,,,,,,
1354027380,,,,,,,
1354052700,,,,,,,
1354055400,,,,,,,
1354082100,,,,,,,
1354125600,,,,,,,
1354130880,,,,,,,
1354176900,,,,,,,
1354199400,,,,,,,
1354274760,,,,,,,
1354282080,,,,,,,
1354288740,12.4,12.4,12.4,12.4,12.22419354,151.5799999,12.4
1354291560,,,,,,,
1354306200,,,,,,,
1354332060,12.45,12.45,12.45,12.45,3.48,43.326,12.45
1354334040,,,,,,,
1354371420,,,,,,,
1354380660,,,,,,,
1354391880,,,,,,,
1354440840,,,,,,,
1354453500,,,,,,,
1354458360,,,,,,,
1354470720,,,,,,,
1354688880,,,,,,,
1354695120,,,,,,,
1354777980,,,,,,,
1354811040,,,,,,,
1354858080,,,,,,,
1354866000,,,,,,,
1354932360,,,,,,,
1355041020,,,,,,,
1355041440,,,,,,,
1355059980,,,,,,,
1355172240,13.24,13.24,13.24,13.24,101.86184067,1348.6507705,13.24
1355180940,,,,,,,
1355266080,,,,,,,
1355304600,,,,,,,
1355315820,,,,,,,
1355352000,,,,,,,
1355372460,,,,,,,
1355382420,,,,,,,
1355412600,,,,,,,
1355453460,,,,,,,
1355502240,,,,,,,
1355515260,,,,,,,
1355540520,,,,,,,
1355549220,,,,,,,
1355569920,,,,,,,
1355580480,,,,,,,
1355599080,,,,,,,
1355700060,,,,,,,
1355709600,,,,,,,
1355710800,,,,,,,
1355733540,13.15,13.15,13.15,13.15,18.14564,238.615166,13.15
1355771700,,,,,,,
1355783220,13.27,13.27,13.27,13.27,75.22459187,998.23033411,13.27
1355793360,,,,,,,
1355846520,,,,,,,
1355925480,,,,,,,
1355975220,,,,,,,
1355976420,,,,,,,
1356009960,,,,,,,
1356041160,,,,,,,
1356069060,,,,,,,
1356082980,,,,,,,
1356091740,,,,,,,
1356128040,,,,,,,
1356175140,,,,,,,
1356183660,,,,,,,
1356191040,,,,,,,
1356209640,13.15,13.15,13.15,13.15,10.50902543,138.1936844,13.15
1356211140,,,,,,,
1356229380,,,,,,,
1356237180,,,,,,,
1356278700,,,,,,,
1356396780,,,,,,,
1356402060,,,,,,,
1356464460,,,,,,,
1356476940,,,,,,,
1356498540,,,,,,,
